,0.103
0.98,-0.029
0.949,-0.077
0.8988,-0.077
0.8488,-0.077
0.7992,-0.093
0.749,-0.125
0.6986,-0.158
0.649,-0.190
0.5994,-0.206
0.5492,-0.222
0.4992,-0.254
0.448,-0.270
0.399,-0.270
0.3498,-0.254
0.2988,-0.238
0.27444,-0.222
0.2492,-0.174
0.2244,-0.158
0.1996,-0.109
0.1744,-0.045
0.1492,0.019
0.1258,0.084
0.0996,0.228
0.075,0.357
0.049,0.534
0.0294,0.759
0.017,0.920
0.0094,1.000
0.0044,0.936
0.0001,-0.276
0.0001,-0.977
0.0086,-2.199
0.0092,-2.183
0.0166,-1.894
0.0292,-1.653
0.0494,-1.556
0.0738,-1.556
0.0996,-1.379
0.149,-0.608
0.1908,-0.479
0.249,-0.383
0.2996,-0.302
0.349,-0.238
0.3998,-0.190
0.442,-0.158
0.4998,-0.148
0.5448,-0.093
0.6494,-0.045
0.7492,0.003
0.8404,0.035
0.899,0.052
0.9486,0.052
0.9792,0.052
1,0.003
