,0.103
0.98,0.082
0.949,-0.032
0.8988,-0.180
0.8488,-0.229
0.7992,-0.245
0.749,-0.262
0.6986,-0.278
0.649,-0.311
0.5994,-0.360
0.5492,-0.377
0.4992,-0.426
0.448,-0.459
0.399,-0.475
0.3498,-0.508
0.2988,-0.508
0.27444,-0.508
0.2492,-0.475
0.2244,-0.525
0.1996,-0.442
0.1744,-0.393
0.1492,-0.360
0.1258,-0.311
0.0996,-0.196
0.075,-0.082
0.049,0.082
0.0294,0.312
0.017,0.541
0.0094,0.738
0.0044,0.934
0.0001,-0.934
0.0001,0.394
0.0086,-0.541
0.0092,-0.902
0.0166,-1.000
0.0292,-0.918
0.0494,-0.787
0.0738,-0.639
0.0996,-0.557
0.149,-0.426
0.1908,-0.311
0.249,-0.213
0.2996,-0.148
0.349,-0.098
0.3998,-0.085
0.442,-0.049
0.4998,-0.016
0.5448,-0.016
0.6494,0.033
0.7492,0.066
0.8404,0.082
0.899,0.098
0.9486,0.115
0.9792,0.131
1,0.131
