,0.103
0.98,-0.574
0.949,-0.574
0.8988,-0.590
0.8488,-0.590
0.7992,-0.606
0.749,-0.623
0.6986,-0.606
0.649,-0.623
0.5994,-0.606
0.5492,-0.606
0.4992,-0.606
0.448,-0.606
0.399,-0.606
0.3498,-0.590
0.2988,-0.590
0.27444,-0.590
0.2492,-0.574
0.2244,-0.606
0.1996,-0.590
0.1744,-0.574
0.1492,-0.590
0.1258,-0.590
0.0996,-0.574
0.075,-0.574
0.049,-0.574
0.0294,-0.574
0.017,-0.590
0.0094,-0.590
0.0044,-0.606
0.0001,-0.820
0.0001,-0.639
0.0086,0.148
0.0092,0.721
0.0166,0.918
0.0292,1.000
0.0494,0.951
0.0738,0.885
0.0996,0.803
0.149,0.721
0.1908,0.639
0.249,0.574
0.2996,0.525
0.349,0.492
0.3998,0.443
0.442,0.410
0.4998,0.328
0.5448,0.312
0.6494,0.230
0.7492,0.131
0.8404,-0.016
0.899,-0.115
0.9486,-0.246
0.9792,-0.377
1,-0.574
