,0.7
1,0.080711354
0.9,-0.082079343
0.75,-0.259233926
0.67,-0.29753762
0.64,-0.292749658
0.6,-0.321477428
0.5,-0.479480164
0.47,-0.656634747
0.43,-0.987004104
0.4,-1.480164159
0.35,-1.513679891
0.31,-1.547195622
0.27,-1.599863201
0.24,-1.580711354
0.21,-1.595075239
0.18,-1.614227086
0.15,-1.671682627
0.12,-1.686046512
0.09,-1.676470588
0.07,-1.686046512
0.05,-1.700410397
0.03,-1.70998632
0.01,-1.465800274
0,0.626538988
0.01,0.861149111
0.03,0.640902873
0.1,0.281805746
0.18,0.162106703
0.27,0.075923393
0.35,0.032831737
0.4,-0.019835841
0.47,-0.038987688
0.56,
0.64,-0.005471956
0.71,0.128590971
0.8,0.248290014
0.87,0.382352941
0.95,0.358413133
