xc,yb,surf,section,cp
0.9,0.168,U,1,0.043902632
0.8,0.168,U,1,-0.073020879
0.7,0.168,U,1,-0.17315616
0.6,0.168,U,1,-0.278890818
0.5,0.168,U,1,-0.351049017
0.42,0.168,U,1,-0.440104363
0.38,0.168,U,1,-0.484636987
0.34,0.168,U,1,-0.534764038
0.3,0.168,U,1,-0.618452696
0.27,0.168,U,1,-0.635067647
0.24,0.168,U,1,-0.696447911
0.21,0.168,U,1,-0.74662942
0.18,0.168,U,1,-0.807989881
0.15,0.168,U,1,-0.897332375
0.12,0.168,U,1,-1.042633985
0.09,0.168,U,1,-1.187895988
0.06,0.168,U,1,-1.361164779
0.03,0.168,U,1,-1.573599506
0.0075,0.168,U,1,-1.293744515
0,0.168,U,1,0.295112179
0.0075,0.168,L,1,0.938411802
0.09,0.168,L,1,0.154741586
0.24,0.168,L,1,-0.030706222
0.3,0.168,L,1,-0.075778485
0.34,0.168,L,1,-0.09839383
0.38,0.168,L,1,-0.093022191
0.42,0.168,L,1,-0.087650551
0.5,0.168,L,1,-0.076902322
0.6,0.168,L,1,-0.060732944
0.8,0.168,L,1,-0.022700746
0.9,0.168,L,1,0.127804175
1,0.168,L,1,0.116070732
0.9,0.336,U,2,0.033285094
0.8,0.336,U,2,-0.06512301
0.7,0.336,U,2,-0.070911722
0.6,0.336,U,2,-0.267727931
0.5,0.336,U,2,-0.348769899
0.42,0.336,U,2,-0.412445731
0.38,0.336,U,2,-0.464544139
0.34,0.336,U,2,-0.528219971
0.3,0.336,U,2,-0.603473227
0.27,0.336,U,2,-0.632416787
0.24,0.336,U,2,-0.678726483
0.21,0.336,U,2,-0.725036179
0.18,0.336,U,2,-0.777134588
0.12,0.336,U,2,-0.95658466
0.09,0.336,U,2,-1.147612156
0.06,0.336,U,2,-1.321273517
0.03,0.336,U,2,-1.471780029
0.0075,0.336,U,2,-1.714905933
0,0.336,U,2,0.293777135
0.0075,0.336,L,2,0.901591896
0.03,0.336,L,2,0.519536903
0.06,0.336,L,2,0.247467438
0.09,0.336,L,2,0.149059334
0.12,0.336,L,2,0.091172214
0.15,0.336,L,2,0.027496382
0.18,0.336,L,2,0.039073806
0.21,0.336,L,2,-0.013024602
0.27,0.336,L,2,-0.06512301
0.38,0.336,L,2,-0.082489146
0.5,0.336,L,2,-0.082489146
0.6,0.336,L,2,-0.070911722
0.7,0.336,L,2,-0.041968162
0.8,0.336,L,2,0.004341534
0.9,0.336,L,2,0.039073806
1,0.336,L,2,0.131693198
0.975,0.497,U,3,0.12804878
0.95,0.497,U,3,0.091463415
0.9,0.497,U,3,0.036585366
0.85,0.497,U,3,-0.030487805
0.8,0.497,U,3,-0.079268293
0.75,0.497,U,3,-0.12804878
0.65,0.497,U,3,-0.225609756
0.6,0.497,U,3,-0.256097561
0.55,0.497,U,3,-0.298780488
0.5,0.497,U,3,-0.347560976
0.45,0.497,U,3,-0.402439024
0.42,0.497,U,3,-0.432926829
0.4,0.497,U,3,-0.457317073
0.38,0.497,U,3,-0.469512195
0.36,0.497,U,3,-0.5
0.34,0.497,U,3,-0.524390244
0.32,0.497,U,3,-0.536585366
0.3,0.497,U,3,-0.567073171
0.285,0.497,U,3,-0.597560976
0.27,0.497,U,3,-0.615853659
0.255,0.497,U,3,-0.646341463
0.24,0.497,U,3,-0.670731707
0.225,0.497,U,3,-0.68902439
0.21,0.497,U,3,-0.737804878
0.195,0.497,U,3,-0.768292683
0.18,0.497,U,3,-0.792682927
0.165,0.497,U,3,-0.817073171
0.135,0.497,U,3,-0.896341463
0.12,0.497,U,3,-0.926829268
0.105,0.497,U,3,-0.969512195
0.09,0.497,U,3,-1.12195122
0.075,0.497,U,3,-1.201219512
0.06,0.497,U,3,-1.298780488
0.045,0.497,U,3,-1.359756098
0.03,0.497,U,3,-1.451219512
0.015,0.497,U,3,-1.640243902
0.0075,0.497,U,3,-1.68902439
0,0.497,U,3,0.237804878
0.0075,0.497,L,3,1.079268293
0.03,0.497,L,3,0.5
0.045,0.497,L,3,0.359756098
0.06,0.497,L,3,0.213414634
0.075,0.497,L,3,0.170731707
0.09,0.497,L,3,0.146341463
0.105,0.497,L,3,0.140243902
0.12,0.497,L,3,0.073170732
0.135,0.497,L,3,0.085365854
0.165,0.497,L,3,0.012195122
0.18,0.497,L,3,-0.006097561
0.195,0.497,L,3,-0.024390244
0.21,0.497,L,3,-0.042682927
0.24,0.497,L,3,-0.048780488
0.255,0.497,L,3,-0.067073171
0.27,0.497,L,3,-0.054878049
0.285,0.497,L,3,-0.079268293
0.3,0.497,L,3,-0.085365854
0.32,0.497,L,3,-0.091463415
0.34,0.497,L,3,-0.109756098
0.36,0.497,L,3,-0.097560976
0.38,0.497,L,3,-0.091463415
0.4,0.497,L,3,-0.103658537
0.42,0.497,L,3,-0.103658537
0.45,0.497,L,3,-0.073170732
0.5,0.497,L,3,-0.073170732
0.55,0.497,L,3,-0.085365854
0.6,0.497,L,3,-0.079268293
0.7,0.497,L,3,-0.06097561
0.85,0.497,L,3,0.012195122
0.9,0.497,L,3,0.048780488
0.95,0.497,L,3,0.085365854
0.975,0.497,L,3,0.091463415
