xc,yb,surf,section,cp
0.24,0.497,L,3,-0.558176154
0.255,0.497,L,3,-0.563090216
0.27,0.497,L,3,-0.558455146
0.285,0.497,L,3,-0.553794713
0.3,0.497,L,3,-0.534785219
0.32,0.497,L,3,-0.506232933
0.34,0.497,L,3,-0.482499598
0.36,0.497,L,3,-0.468321737
0.38,0.497,L,3,-0.44937565
0.4,0.497,L,3,-0.41606782
0.42,0.497,L,3,-0.401889959
0.45,0.497,L,3,-0.368664559
0.5,0.497,L,3,-0.335673765
0.55,0.497,L,3,-0.288295867
0.6,0.497,L,3,-0.231311769
0.7,0.497,L,3,-0.179609496
0.85,0.497,L,3,-0.02786326
0.9,0.497,L,3,0.009940144
0.95,0.497,L,3,0.071717829
0.975,0.497,L,3,0.081057718
1,0.497,L,3,0.143082692
0.9,0.664,U,4,0.075515719
0.7,0.664,U,4,-0.031663429
0.6,0.664,U,4,-0.050612458
0.5,0.664,U,4,-0.115747892
0.42,0.664,U,4,-0.134599062
0.38,0.664,U,4,-0.134779953
0.34,0.664,U,4,-0.134966774
0.3,0.664,U,4,-0.130530507
0.27,0.664,U,4,-0.135295936
0.24,0.664,U,4,-0.130803325
0.21,0.664,U,4,-0.135553927
0.18,0.664,U,4,-0.107969597
0.15,0.664,U,4,-0.108111937
0.12,0.664,U,4,-0.038961326
0.09,0.664,U,4,-0.020608346
0.06,0.664,U,4,0.076277832
0.03,0.664,U,4,0.501189792
0.0075,0.664,U,4,0.8244798
0,0.664,U,4,0.602693128
0.0075,0.664,L,4,-0.903443313
0.03,0.664,L,4,-1.060426678
0.06,0.664,L,4,-1.027943475
0.09,0.664,L,4,-0.866096823
0.12,0.664,L,4,-0.787418319
0.18,0.664,L,4,-0.565370691
0.21,0.664,L,4,-0.583711809
0.24,0.664,L,4,-0.551240468
0.27,0.664,L,4,-0.541860847
0.3,0.664,L,4,-0.49552024
0.34,0.664,L,4,-0.46761861
0.38,0.664,L,4,-0.435090926
0.42,0.664,L,4,-0.374845469
0.5,0.664,L,4,-0.319042209
0.6,0.664,L,4,-0.244657632
0.7,0.664,L,4,-0.174893179
0.8,0.664,L,4,-0.095876617
0.9,0.664,L,4,0.015454118
1,0.664,L,4,0.159140542
0.9,0.852,U,5,-0.009374226
0.8,0.852,U,5,-0.031648896
0.7,0.852,U,5,-0.074064457
0.6,0.852,U,5,-0.10642026
0.5,0.852,U,5,-0.154132868
0.42,0.852,U,5,-0.172008176
0.38,0.852,U,5,-0.170704397
0.34,0.852,U,5,-0.174569424
0.27,0.852,U,5,-0.167327396
0.24,0.852,U,5,-0.151308014
0.21,0.852,U,5,-0.155450896
0.18,0.852,U,5,-0.134348202
0.12,0.852,U,5,-0.081847946
0.09,0.852,U,5,-0.075845576
0.06,0.852,U,5,0.021228956
0.03,0.852,U,5,0.254890358
0.0075,0.852,U,5,0.792225377
0,0.852,U,5,0.681076445
0.0075,0.852,L,5,-0.736480319
0.03,0.852,L,5,-0.939599098
0.06,0.852,L,5,-0.894982074
0.09,0.852,L,5,-0.759207394
0.18,0.852,L,5,-0.519055595
0.21,0.852,L,5,-0.489538896
0.24,0.852,L,5,-0.465084136
0.27,0.852,L,5,-0.435695677
0.3,0.852,L,5,-0.401159785
0.34,0.852,L,5,-0.387149506
0.38,0.852,L,5,-0.352934215
0.42,0.852,L,5,-0.308637792
0.5,0.852,L,5,-0.265495535
0.6,0.852,L,5,-0.233054239
0.7,0.852,L,5,-0.160202921
0.8,0.852,L,5,-0.092413543
0.9,0.852,L,5,-0.014457539
1,0.852,L,5,0.098974788
