xc,yb,surf,section,cp
0.9,0.168,U,1,0.022222222
0.8,0.168,U,1,-0.077777778
0.7,0.168,U,1,-0.161111111
0.6,0.168,U,1,-0.255555556
0.5,0.168,U,1,-0.327777778
0.42,0.168,U,1,-0.4
0.38,0.168,U,1,-0.427777778
0.34,0.168,U,1,-0.461111111
0.3,0.168,U,1,-0.5
0.27,0.168,U,1,-0.555555556
0.24,0.168,U,1,-0.561111111
0.21,0.168,U,1,-0.611111111
0.18,0.168,U,1,-0.622222222
0.15,0.168,U,1,-0.733333333
0.12,0.168,U,1,-0.827777778
0.09,0.168,U,1,-0.9
0.06,0.168,U,1,-1.011111111
0.03,0.168,U,1,-1.027777778
0.0075,0.168,U,1,-0.527777778
0,0.168,U,1,0.755555556
0.0075,0.168,L,1,0.794444444
0.09,0.168,L,1,-0.044444444
0.24,0.168,L,1,-0.161111111
0.3,0.168,L,1,-0.177777778
0.34,0.168,L,1,-0.194444444
0.38,0.168,L,1,-0.205555556
0.42,0.168,L,1,-0.188888889
0.5,0.168,L,1,-0.172222222
0.6,0.168,L,1,-0.138888889
0.8,0.168,L,1,-0.027777778
0.9,0.168,L,1,0.1
1,0.168,L,1,0.105555556
0.9,0.336,U,2,0.039684515
0.8,0.336,U,2,-0.100123536
0.7,0.336,U,2,-0.029418011
0.6,0.336,U,2,-0.244804523
0.5,0.336,U,2,-0.314441382
0.42,0.336,U,2,-0.36259074
0.38,0.336,U,2,-0.400144772
0.34,0.336,U,2,-0.42693907
0.3,0.336,U,2,-0.486108479
0.27,0.336,U,2,-0.512916477
0.24,0.336,U,2,-0.539719909
0.21,0.336,U,2,-0.571967145
0.18,0.336,U,2,-0.625806923
0.12,0.336,U,2,-0.798209299
0.09,0.336,U,2,-0.889817756
0.06,0.336,U,2,-0.959847373
0.03,0.336,U,2,-0.970497501
0.0075,0.336,U,2,-0.862416054
0,0.336,U,2,0.724690532
0.0075,0.336,L,2,0.776769002
0.03,0.336,L,2,0.268842539
0.06,0.336,L,2,0.011895171
0.09,0.336,L,2,-0.038635573
0.12,0.336,L,2,-0.072439569
0.15,0.336,L,2,-0.14526615
0.18,0.336,L,2,-0.128899642
0.21,0.336,L,2,-0.145986627
0.27,0.336,L,2,-0.157806343
0.38,0.336,L,2,-0.175769584
0.5,0.336,L,2,-0.154797865
0.6,0.336,L,2,-0.144789078
0.7,0.336,L,2,-0.129162519
0.8,0.336,L,2,-0.05772821
0.9,0.336,L,2,0.019255718
1,0.336,L,2,0.157577543
0.975,0.497,U,3,0.108475406
0.95,0.497,U,3,0.071046774
0.9,0.497,U,3,0.012419666
0.85,0.497,U,3,-0.051640263
0.8,0.497,U,3,-0.094078202
0.75,0.497,U,3,-0.136516141
0.65,0.497,U,3,-0.210594684
0.6,0.497,U,3,-0.242221628
0.55,0.497,U,3,-0.279226745
0.5,0.497,U,3,-0.327111167
0.45,0.497,U,3,-0.358697125
0.42,0.497,U,3,-0.38523279
0.4,0.497,U,3,-0.411891412
0.38,0.497,U,3,-0.422429172
0.36,0.497,U,3,-0.443695958
0.34,0.497,U,3,-0.465003729
0.32,0.497,U,3,-0.470108668
0.3,0.497,U,3,-0.491361792
0.285,0.497,U,3,-0.501940537
0.27,0.497,U,3,-0.512505621
0.255,0.497,U,3,-0.533854377
0.24,0.497,U,3,-0.549824959
0.225,0.497,U,3,-0.571228362
0.21,0.497,U,3,-0.630470249
0.195,0.497,U,3,-0.61939968
0.18,0.497,U,3,-0.646194919
0.165,0.497,U,3,-0.689165666
0.15,0.497,U,3,-0.764583061
0.135,0.497,U,3,-0.731986133
0.12,0.497,U,3,-0.737104734
0.105,0.497,U,3,-0.780102805
0.09,0.497,U,3,-0.828492711
0.075,0.497,U,3,-0.8823291
0.06,0.497,U,3,-0.973908341
0.045,0.497,U,3,-0.973703415
0.03,0.497,U,3,-0.984323146
0.015,0.497,U,3,-1.021888395
0.0075,0.497,U,3,-0.897438992
0,0.497,U,3,0.681089297
0.0075,0.497,L,3,1.043148349
0.03,0.497,L,3,0.242765821
0.045,0.497,L,3,0.101976969
0.06,0.497,L,3,-0.022609052
0.075,0.497,L,3,-0.044449631
0.09,0.497,L,3,-0.055506538
0.105,0.497,L,3,-0.071955281
0.12,0.497,L,3,-0.088431347
0.135,0.497,L,3,-0.088677258
0.165,0.497,L,3,-0.132385739
0.18,0.497,L,3,-0.138023487
0.195,0.497,L,3,-0.159946036
0.21,0.497,L,3,-0.176353794
0.24,0.497,L,3,-0.171426457
0.255,0.497,L,3,-0.177091528
0.27,0.497,L,3,-0.182756599
0.285,0.497,L,3,-0.18842167
0.3,0.497,L,3,-0.188694905
0.32,0.497,L,3,-0.183589965
0.34,0.497,L,3,-0.200107017
0.36,0.497,L,3,-0.184259391
0.38,0.497,L,3,-0.189992771
0.4,0.497,L,3,-0.195712489
0.42,0.497,L,3,-0.179837539
0.45,0.497,L,3,-0.169477381
0.5,0.497,L,3,-0.143310583
0.55,0.497,L,3,-0.144116626
0.6,0.497,L,3,-0.134152659
0.7,0.497,L,3,-0.097857952
0.85,0.497,L,3,-0.008327973
0.9,0.497,L,3,0.03398701
0.95,0.497,L,3,0.054857605
0.975,0.497,L,3,0.065204101
1,0.497,L,3,0.11345739
0.9,0.664,U,4,0.020025913
0.7,0.664,U,4,-0.134585048
0.6,0.664,U,4,-0.211856432
0.5,0.664,U,4,-0.294560498
0.42,0.664,U,4,-0.355315618
0.38,0.664,U,4,-0.388389062
0.34,0.664,U,4,-0.410665333
0.3,0.664,U,4,-0.454563226
0.27,0.664,U,4,-0.471297706
0.24,0.664,U,4,-0.520410065
0.21,0.664,U,4,-0.564157934
0.18,0.664,U,4,-0.580837861
0.15,0.664,U,4,-0.684045189
0.12,0.664,U,4,-0.673725365
0.09,0.664,U,4,-0.766121883
0.06,0.664,U,4,-0.869274657
0.0075,0.664,U,4,-0.767403905
0,0.664,U,4,0.713554429
0.0075,0.664,L,4,0.740704203
0.03,0.664,L,4,0.254572318
0.06,0.664,L,4,-0.004396154
0.09,0.664,L,4,-0.05260837
0.12,0.664,L,4,-0.095333348
0.18,0.664,L,4,-0.132243766
0.21,0.664,L,4,-0.164144296
0.24,0.664,L,4,-0.18527493
0.27,0.664,L,4,-0.190202987
0.3,0.664,L,4,-0.200481895
0.34,0.664,L,4,-0.189043711
0.38,0.664,L,4,-0.193780829
0.42,0.664,L,4,-0.198531585
0.5,0.664,L,4,-0.175627941
0.6,0.664,L,4,-0.1415998
0.7,0.664,L,4,-0.085895483
0.8,0.664,L,4,-0.024785761
0.9,0.664,L,4,0.02541768
1,0.664,L,4,0.151378628
0.9,0.852,U,5,0.029972752
0.8,0.852,U,5,-0.10626703
0.7,0.852,U,5,-0.117166213
0.6,0.852,U,5,-0.155313351
0.5,0.852,U,5,-0.226158038
0.42,0.852,U,5,-0.280653951
0.38,0.852,U,5,-0.297002725
0.34,0.852,U,5,-0.324250681
0.27,0.852,U,5,-0.373297003
0.24,0.852,U,5,-0.411444142
0.21,0.852,U,5,-0.427792916
0.18,0.852,U,5,-0.48773842
0.12,0.852,U,5,-0.596730245
0.09,0.852,U,5,-0.711171662
0.06,0.852,U,5,-0.803814714
0.03,0.852,U,5,-0.825613079
0.0075,0.852,U,5,-0.596730245
0,0.852,U,5,0.880108992
0.0075,0.852,L,5,0.640326975
0.03,0.852,L,5,0.133514986
0.06,0.852,L,5,-0.079019074
0.09,0.852,L,5,-0.111716621
0.18,0.852,L,5,-0.160762943
0.21,0.852,L,5,-0.188010899
0.24,0.852,L,5,-0.182561308
0.27,0.852,L,5,-0.188010899
0.3,0.852,L,5,-0.188010899
0.34,0.852,L,5,-0.198910082
0.38,0.852,L,5,-0.19346049
0.42,0.852,L,5,-0.166212534
0.5,0.852,L,5,-0.144414169
0.6,0.852,L,5,-0.133514986
0.7,0.852,L,5,-0.100817439
0.8,0.852,L,5,-0.0626703
0.9,0.852,L,5,0.019073569
1,0.852,L,5,0.138964578
