xc,yb,surf,section,cp
0.9,0.168,U,1,0.0317482
0.8,0.168,U,1,-0.084131754
0.7,0.168,U,1,-0.144291373
0.6,0.168,U,1,-0.226735224
0.5,0.168,U,1,-0.286914356
0.42,0.168,U,1,-0.336195289
0.38,0.168,U,1,-0.341259001
0.34,0.168,U,1,-0.385388413
0.3,0.168,U,1,-0.412785139
0.27,0.168,U,1,-0.429127559
0.24,0.168,U,1,-0.439967218
0.21,0.168,U,1,-0.45079712
0.18,0.168,U,1,-0.556315492
0.15,0.168,U,1,-0.567096611
0.12,0.168,U,1,-0.594620173
0.09,0.168,U,1,-0.627763576
0.06,0.168,U,1,-0.660838683
0.03,0.168,U,1,-0.571389545
0.0075,0.168,U,1,0.091839522
0,0.168,U,1,0.98330634
0.0075,0.168,L,1,0.476213242
0.09,0.168,L,1,-0.271196363
0.24,0.168,L,1,-0.267264425
0.3,0.168,L,1,-0.290221867
0.34,0.168,L,1,-0.285099616
0.38,0.168,L,1,-0.274435577
0.42,0.168,L,1,-0.269313326
0.5,0.168,L,1,-0.22563272
0.6,0.168,L,1,-0.193318633
0.7,0.168,L,1,-0.072989638
0.8,0.168,L,1,0.093029836
0.9,0.168,L,1,0.125334166
1,0.168,L,1,0.164341327
0.9,0.336,U,2,0.03470685
0.8,0.336,U,2,-0.034799898
0.7,0.336,U,2,-0.054310564
0.6,0.336,U,2,-0.212878803
0.5,0.336,U,2,-0.254569139
0.42,0.336,U,2,-0.302434915
0.38,0.336,U,2,-0.345765833
0.34,0.336,U,2,-0.378068131
0.3,0.336,U,2,-0.399194891
0.27,0.336,U,2,-0.448407412
0.24,0.336,U,2,-0.458750416
0.21,0.336,U,2,-0.485758781
0.18,0.336,U,2,-0.518305941
0.12,0.336,U,2,-0.549996082
0.09,0.336,U,2,-0.621486219
0.06,0.336,U,2,-0.648445611
0.03,0.336,U,2,-0.55308625
0.0075,0.336,U,2,-0.174097436
0,0.336,U,2,0.938779408
0.0075,0.336,L,2,0.493471958
0.03,0.336,L,2,-0.01898666
0.06,0.336,L,2,-0.231272895
0.09,0.336,L,2,-0.248721816
0.12,0.336,L,2,-0.260705401
0.15,0.336,L,2,-0.30048091
0.18,0.336,L,2,-0.262370468
0.21,0.336,L,2,-0.268766283
0.27,0.336,L,2,-0.264843582
0.38,0.336,L,2,-0.273467649
0.5,0.336,L,2,-0.198960802
0.6,0.336,L,2,-0.151682697
0.7,0.336,L,2,-0.143347568
0.8,0.336,L,2,-0.084967384
0.9,0.336,L,2,0.006865952
1,0.336,L,2,0.159919881
0.975,0.497,U,3,0.120599088
0.95,0.497,U,3,0.092880386
0.9,0.497,U,3,0.015398752
0.85,0.497,U,3,-0.029078112
0.8,0.497,U,3,-0.06260391
0.75,0.497,U,3,-0.107090247
0.65,0.497,U,3,-0.174122896
0.6,0.497,U,3,-0.202163688
0.55,0.497,U,3,-0.241155546
0.5,0.497,U,3,-0.285651356
0.45,0.497,U,3,-0.286229224
0.42,0.497,U,3,-0.319546611
0.4,0.497,U,3,-0.319736076
0.38,0.497,U,3,-0.336437398
0.36,0.497,U,3,-0.3641561
0.34,0.497,U,3,-0.369821098
0.32,0.497,U,3,-0.386588733
0.3,0.497,U,3,-0.392291624
0.285,0.497,U,3,-0.425438493
0.27,0.497,U,3,-0.431084544
0.255,0.497,U,3,-0.453195087
0.24,0.497,U,3,-0.464392457
0.225,0.497,U,3,-0.475523515
0.21,0.497,U,3,-0.514136443
0.195,0.497,U,3,-0.52529592
0.18,0.497,U,3,-0.525447492
0.165,0.497,U,3,-0.542091976
0.15,0.497,U,3,-0.580733324
0.135,0.497,U,3,-0.580884895
0.12,0.497,U,3,-0.564600395
