xc,yb,surf,section,cp
0.9,0.168,U,1,0.011062621
0.8,0.168,U,1,-0.074883135
0.7,0.168,U,1,-0.188482457
0.6,0.168,U,1,-0.302057898
0.5,0.168,U,1,-0.399012543
0.42,0.168,U,1,-0.507573089
0.38,0.168,U,1,-0.556336977
0.34,0.168,U,1,-0.610569489
0.3,0.168,U,1,-0.69259885
0.27,0.168,U,1,-0.736037397
0.24,0.168,U,1,-0.807272792
0.21,0.168,U,1,-0.867356016
0.18,0.168,U,1,-0.982841893
0.15,0.168,U,1,-1.081754736
0.12,0.168,U,1,-1.180595937
0.09,0.168,U,1,-1.406958764
0.06,0.168,U,1,-1.788449024
0.03,0.168,U,1,-2.153222966
0.0075,0.168,U,1,-2.246738825
0,0.168,U,1,-0.385042477
0.0075,0.168,L,1,1.010865607
0.09,0.168,L,1,0.32158017
0.24,0.168,L,1,0.095790473
0.3,0.168,L,1,0.044232572
0.34,0.168,L,1,0.015504385
0.38,0.168,L,1,0.019898389
0.42,0.168,L,1,-0.00892532
0.5,0.168,L,1,-0.011217843
0.6,0.168,L,1,0.002680581
0.8,0.168,L,1,0.008220846
0.9,0.168,L,1,0.127288792
1,0.168,L,1,0.119073916
0.9,0.336,U,2,0.03223869
0.8,0.336,U,2,-0.096653105
0.7,0.336,U,2,-0.092221254
0.6,0.336,U,2,-0.304436695
0.5,0.336,U,2,-0.405550712
0.42,0.336,U,2,-0.484229391
0.38,0.336,U,2,-0.562433401
0.34,0.336,U,2,-0.607352514
0.3,0.336,U,2,-0.680000969
0.27,0.336,U,2,-0.741441441
0.24,0.336,U,2,-0.808427783
0.21,0.336,U,2,-0.875433498
0.18,0.336,U,2,-0.959086506
0.12,0.336,U,2,-1.193126998
0.09,0.336,U,2,-1.376780006
0.06,0.336,U,2,-1.638239853
0.03,0.336,U,2,-2.088559527
0.0075,0.336,U,2,-2.672135038
0,0.336,U,2,-0.350019374
0.0075,0.336,L,2,0.961188608
0.03,0.336,L,2,0.716996028
0.06,0.336,L,2,0.445074106
0.09,0.336,L,2,0.312099196
0.12,0.336,L,2,0.240235397
0.15,0.336,L,2,0.162786981
0.18,0.336,L,2,0.146410927
0.21,0.336,L,2,0.096779037
0.27,0.336,L,2,0.036375085
0.38,0.336,L,2,-0.018018018
0.5,0.336,L,2,-0.011067519
0.6,0.336,L,2,-0.032204785
0.7,0.336,L,2,-0.019989344
0.8,0.336,L,2,0.008912138
0.9,0.336,L,2,0.043359489
1,0.336,L,2,0.13891795
0.975,0.497,U,3,0.079734579
0.95,0.497,U,3,0.058323913
0.9,0.497,U,3,-0.023745392
0.85,0.497,U,3,-0.060791349
0.8,0.497,U,3,-0.131506513
0.75,0.497,U,3,-0.174249201
0.65,0.497,U,3,-0.287746375
