xc,yb,surf,section,cp
0.9,0.168,U,1,0.068181566
0.8,0.168,U,1,-0.010945548
0.7,0.168,U,1,-0.090023408
0.6,0.168,U,1,-0.135480248
0.5,0.168,U,1,-0.169712022
0.42,0.168,U,1,-0.21503095
0.38,0.168,U,1,-0.254528014
0.34,0.168,U,1,-0.288424858
0.3,0.168,U,1,-0.305457013
0.27,0.168,U,1,-0.31686432
0.24,0.168,U,1,-0.328247001
0.21,0.168,U,1,-0.32280932
0.18,0.168,U,1,-0.345412142
0.12,0.168,U,1,-0.379417346
0.09,0.168,U,1,-0.379579885
0.06,0.168,U,1,-0.32365157
0.03,0.168,U,1,-0.138676856
0.0075,0.168,U,1,0.540008693
0,0.168,U,1,0.98
0.0075,0.168,L,1,0.063152697
0.09,0.168,L,1,-0.463740794
0.24,0.168,L,1,-0.356307204
0.3,0.168,L,1,-0.344737357
0.34,0.168,L,1,-0.333305423
0.38,0.168,L,1,-0.31623879
0.42,0.168,L,1,-0.276751577
0.5,0.168,L,1,-0.225817653
0.6,0.168,L,1,-0.191585879
0.8,0.168,L,1,-0.061421407
0.9,0.168,L,1,0.090611998
1,0.168,L,1,0.147284054
0.9,0.336,U,2,0.0325419
0.8,0.336,U,2,-0.033662286
0.7,0.336,U,2,-0.005285614
0.6,0.336,U,2,-0.132681224
0.5,0.336,U,2,-0.18774433
0.38,0.336,U,2,-0.264968863
0.34,0.336,U,2,-0.281441434
0.3,0.336,U,2,-0.33129378
0.27,0.336,U,2,-0.320007823
0.24,0.336,U,2,-0.342063007
0.21,0.336,U,2,-0.341908471
0.18,0.336,U,2,-0.386236155
0.12,0.336,U,2,-0.374805321
0.09,0.336,U,2,-0.385743572
0.06,0.336,U,2,-0.368913636
0.03,0.336,U,2,-0.146227269
0.0075,0.336,U,2,0.337919511
0,0.336,U,2,0.983295625
0.0075,0.336,L,2,0.109824384
0.03,0.336,L,2,-0.357613192
0.06,0.336,L,2,-0.474601768
0.09,0.336,L,2,-0.430245109
0.12,0.336,L,2,-0.435991916
0.15,0.336,L,2,-0.441719406
0.18,0.336,L,2,-0.375124051
0.21,0.336,L,2,-0.380851542
0.27,0.336,L,2,-0.364504531
0.38,0.336,L,2,-0.331752559
0.5,0.336,L,2,-0.243391775
0.6,0.336,L,2,-0.193882306
0.7,0.336,L,2,-0.166621191
0.8,0.336,L,2,-0.07818314
0.9,0.336,L,2,0.015852012
1,0.336,L,2,0.17660808
0.975,0.497,U,3,0.124592889
0.95,0.497,U,3,0.076216562
0.9,0.497,U,3,0.038878214
0.85,0.497,U,3,-0.041630895
0.8,0.497,U,3,-0.035707634
0.75,0.497,U,3,-0.067640553
0.7,0.497,U,3,-0.148140578
0.65,0.497,U,3,-0.131370118
0.6,0.497,U,3,-0.152437667
0.55,0.497,U,3,-0.184316077
0.5,0.497,U,3,-0.216212656
0.45,0.497,U,3,-0.231865691
0.42,0.497,U,3,-0.269394819
0.4,0.497,U,3,-0.26918587
0.38,0.497,U,3,-0.3014095
0.36,0.497,U,3,-0.295749697
0.34,0.497,U,3,-0.290126233
0.32,0.497,U,3,-0.295359052
0.3,0.497,U,3,-0.316735484
0.285,0.497,U,3,-0.327364648
0.27,0.497,U,3,-0.316372093
0.255,0.497,U,3,-0.332433942
0.24,0.497,U,3,-0.343072192
0.225,0.497,U,3,-0.359179465
0.21,0.497,U,3,-0.358988685
0.195,0.497,U,3,-0.369663274
0.18,0.497,U,3,-0.380301523
0.165,0.497,U,3,-0.390939773
0.15,0.497,U,3,-0.390767162
0.135,0.497,U,3,-0.396036321
0.12,0.497,U,3,-0.385134613
0.105,0.497,U,3,-0.341682224
0.09,0.497,U,3,-0.379329454
0.075,0.497,U,3,-0.368345984
0.06,0.497,U,3,-0.379011488
0.045,0.497,U,3,-0.292361083
0.03,0.497,U,3,-0.194917987
0.015,0.497,U,3,-0.043411508
0.0075,0.497,U,3,0.232347183
0,0.497,U,3,0.956765645
0.0075,0.497,L,3,0.756682974
0.03,0.497,L,3,-0.357062717
0.045,0.497,L,3,-0.427469577
0.06,0.497,L,3,-0.487129172
0.075,0.497,L,3,-0.476463668
0.09,0.497,L,3,-0.427996493
0.105,0.497,L,3,-0.422727335
0.12,0.497,L,3,-0.412107255
0.135,0.497,L,3,-0.401441751
0.15,0.497,L,3,-0.379965387
0.165,0.497,L,3,-0.374687144
0.18,0.497,L,3,-0.380319693
0.195,0.497,L,3,-0.380419625
0.21,0.497,L,3,-0.358952346
0.24,0.497,L,3,-0.364712081
0.255,0.497,L,3,-0.359442923
0.27,0.497,L,3,-0.359642787
0.285,0.497,L,3,-0.338157339
0.3,0.497,L,3,-0.343753549
