,0.15
0.99,-0.0467327
0.95,-0.001686937
0.9,-0.029886132
0.85,-0.064650702
0.8,-0.112603011
0.75,-0.167234678
0.7,-0.215243979
0.65,-0.269818654
0.6,-0.304583224
0.55,-0.326046072
0.5,-0.32119043
0.45,-0.309598441
0.4,-0.28476172
0.35,-0.266490374
0.3,-0.254955376
0.25,-0.223439299
0.2,-0.17867849
0.15,-0.114164567
0.1,-0.036291931
0.075,0.029019867
0.06,0.081656845
0.05,0.127557476
0.035,0.219814665
0.022,0.365164761
0.015,0.490704752
0.012,0.609850341
0.005,0.768445169
0,0.046436347
0.007,-1.436859563
0.015,-1.642038914
0.022,-1.688053526
0.025,-1.608471157
0.035,-1.415909635
0.05,-1.27644102
0.06,-1.176706598
0.075,-1.083594543
0.1,-1.023138386
0.15,-0.902340054
0.2,-0.847651397
0.25,-0.79301973
0.3,-0.751632795
0.35,-0.71024586
0.4,-0.688726021
0.45,-0.667206182
0.5,-0.639063978
0.55,-0.597734034
0.6,-0.549667742
0.65,-0.47522597
0.7,-0.394104841
0.75,-0.306361346
0.8,-0.225183226
0.85,-0.150741454
0.9,-0.096109788
0.95,-0.068024575
0.99,-0.053298075
