,0.15
0.99,-0.073165172
0.95,-0.054722852
0.9,-0.089430431
0.85,-0.150684463
0.8,-0.225240217
0.75,-0.306304355
0.7,-0.380803119
0.65,-0.468603604
0.6,-0.549610751
0.55,-0.6043564
0.5,-0.645686344
0.45,-0.667206182
0.4,-0.68866903
0.35,-0.716811234
0.3,-0.758198169
0.25,-0.806264461
0.2,-0.854273762
0.15,-0.902283063
0.1,-1.023252368
0.075,-1.103404648
0.06,-1.196573695
0.05,-1.26325328
0.035,-1.389477164
0.022,-1.555435241
0.015,-1.641810949
0.012,-1.589059989
0.005,-1.357391175
0,0.079491183
0.007,0.775067534
0.015,0.62298109
0.022,0.464272281
0.035,0.219871656
0.05,0.140802207
0.06,0.068355123
0.075,0.02234051
0.1,-0.042914297
0.15,-0.114221559
0.2,-0.185357847
0.25,-0.230061664
0.3,-0.254955376
0.35,-0.266490374
0.4,-0.291384086
0.45,-0.302919084
0.5,-0.321133439
0.55,-0.319480697
0.6,-0.304583224
0.65,-0.26325328
0.7,-0.21530097
0.75,-0.167291669
0.8,-0.119225377
0.85,-0.057914354
0.9,-0.023149784
0.95,-0.001686937
0.99,-0.033487969
