,0.7
0.9489,0.1151
0.8993,0.046
0.85,-0.0143
0.8003,-0.0603
0.7489,-0.1065
0.6996,-0.1482
0.6495,-0.1866
0.5994,-0.2173
0.5492,-0.2547
0.4997,-0.3048
0.4496,-0.3408
0.3994,-0.3869
0.3499,-0.4351
0.2999,-0.4797
0.2501,-0.5171
0.1994,-0.5677
0.1503,-0.5646
0.1012,-0.5489
0.0763,-0.4991
0.0515,-0.3876
0.0271,-0.1717
0.0135,0.1255
0,1.1271
0,1.1271
0.0122,0.1119
0.0251,-0.2056
0.051,-0.457
0.0755,-0.5497
0.1,-0.6109
0.1504,-0.6405
0.2004,-0.6138
0.2501,-0.558
0.3002,-0.4971
0.3507,-0.4497
0.4,-0.394
0.4503,-0.3463
0.5,-0.3161
0.5506,-0.2732
0.5997,-0.2291
0.6502,-0.1968
0.7003,-0.1529
0.7497,-0.1093
0.7998,-0.0581
0.8503,-0.0178
0.9,0.0318
0.9483,0.1179
