,0.7
0.9914,0.19
0.9198,0.095
0.8593,-0.012
0.7993,-0.103
0.739,-0.176
0.6792,-0.231
0.6193,-0.277
0.5593,-0.315
0.4997,-0.335
0.4492,-0.373
0.3992,-0.397
0.3496,-0.415
0.2996,-0.443
0.2491,-0.468
0.1994,-0.494
0.1493,-0.517
0.0992,-0.608
0.0745,-0.692
0.0492,-0.737
0.0342,-0.861
0.0198,-1.104
0.0094,-0.289
0.0046,
0.0013,0.928
0,1.135
0.0019,-0.838
0.0056,-1.034
0.0108,-1.075
0.0251,-1.129
0.0499,-0.74
0.0999,-0.603
0.15,-0.506
0.2008,-0.483
0.2998,-0.438
0.3998,-0.403
0.4999,-0.361
0.601,-0.293
0.6999,-0.218
0.7995,-0.1
0.8997,0.059
