,0.774
1,0.268
0.9784,0.212
0.9479,0.166
0.9184,0.124
0.8786,0.055
0.8385,-0.023
0.7982,-0.105
0.7494,-0.244
0.6993,-0.561
0.6493,-0.968
0.5993,-0.97
0.5493,-0.997
0.4996,-1.042
0.4492,-1.014
0.3993,-0.994
0.3497,-0.982
0.2998,-0.978
0.2498,-0.978
0.1995,-0.982
0.1649,-0.992
0.13,-1.014
0.0998,-1.047
0.0748,-1.055
0.06,-1.021
0.0499,-0.99
0.0397,-0.96
0.0299,-0.963
0.0207,-0.492
0.0124,0.141
0.0033,0.896
0,1.158
0.0018,0.926
0.0079,0.409
0.018,-0.107
0.037,-0.401
0.065,-0.473
0.1,-0.544
0.13,-0.537
0.1649,-0.571
0.2,-0.601
0.2499,-0.664
0.2998,-0.721
0.3499,-0.761
0.3999,-0.807
0.4497,-0.738
0.4998,-0.724
0.5496,-0.56
0.5996,-0.116
0.6393,-0.041
0.6791,0.066
0.7193,0.165
0.7597,0.241
0.7994,0.32
0.8377,0.377
0.8785,0.408
0.9188,0.414
0.9487,0.407
0.9781,0.365
