,0.65
1,0.218
0.9784,0.152
0.9479,0.102
0.9184,0.064
0.8786,0.002
0.8385,-0.079
0.7982,-0.174
0.7494,-0.296
0.6993,-0.425
0.6493,-0.533
0.5993,-0.609
0.5493,-0.634
0.4996,-0.653
0.4492,-0.672
0.3993,-0.676
0.3497,-0.684
0.2998,-0.7
0.2498,-0.713
0.1995,-0.729
0.1649,-0.759
0.13,-0.847
0.0998,-0.992
0.0748,-1.105
0.06,-1.217
0.0499,-1.307
0.0397,-1.28
0.0299,-1.434
0.0207,-0.928
0.0124,-0.163
0.0033,0.755
0,1.107
0.0018,0.905
0.0079,0.374
0.018,-0.133
0.037,-0.394
0.065,-0.44
0.1,-0.47
0.13,-0.465
0.1649,-0.45
0.2,-0.491
0.2499,-0.516
0.2998,-0.528
0.3499,-0.554
0.3999,-0.552
0.4497,-0.534
0.4998,-0.478
0.5496,-0.447
0.5996,-0.141
0.6393,-0.104
0.6791,0.006
0.7193,0.104
0.7597,0.183
0.7994,0.268
0.8377,0.331
0.8785,0.364
0.9188,0.375
0.9487,0.358
0.9781,0.304
