,0.75
1,0.318
0.9784,0.25
0.9479,0.186
0.9184,0.119
0.8786,0.03
0.8385,-0.068
0.7982,-0.171
0.7494,-0.254
0.6993,-0.605
0.6493,-0.711
0.5993,-0.749
0.5493,-0.796
0.4996,-0.798
0.4492,-0.769
0.3993,-0.742
0.3497,-0.721
0.2998,-0.699
0.2498,-0.687
0.1995,-0.667
0.1649,-0.654
0.13,-0.652
0.0998,-0.698
0.0748,-0.808
0.06,-0.875
0.0499,-0.824
0.0397,-0.709
0.0299,-0.725
0.0207,-0.361
0.0124,0.253
0.0033,0.96
0,1.134
0.0018,0.786
0.0079,0.174
0.018,-0.416
0.037,-0.719
0.065,-0.781
0.1,-0.856
0.13,-0.825
0.1649,-0.786
0.2,-0.799
0.2499,-0.836
0.2998,-0.876
0.3499,-0.856
0.3999,-0.825
0.4497,-0.781
0.4998,-0.755
0.5496,-0.342
0.5996,-0.178
0.6393,-0.08
0.6791,0.043
0.7193,0.145
0.7597,0.226
0.7994,0.308
0.8377,0.368
0.8785,0.392
0.9188,0.404
0.9487,0.417
0.9781,0.386
