,0.747
1,0.312
0.9784,0.236
0.9479,0.176
0.9184,0.115
0.8786,0.024
0.8385,-0.072
0.7982,-0.179
0.7494,-0.303
0.6993,-0.433
0.6493,-0.505
0.5993,-0.815
0.5493,-0.97
0.4996,-1.01
0.4492,-1.046
0.3993,-1.049
0.3497,-1.061
0.2998,-1.071
0.2498,-1.085
0.1995,-1.099
0.1649,-1.12
0.13,-1.151
0.0998,-1.177
0.0748,-1.203
0.06,-1.178
0.0499,-1.161
0.0397,-1.122
0.0299,-1.11
0.0207,-0.615
0.0124,0.048
0.0033,0.647
0,1.145
0.0018,0.938
0.0079,0.427
0.018,-0.071
0.037,-0.359
0.065,-0.429
0.1,-0.487
0.13,-0.468
0.1649,-0.519
0.2,-0.545
0.2499,-0.588
0.2998,-0.613
0.3499,-0.625
0.3999,-0.645
0.4497,-0.604
0.4998,-0.555
0.5496,-0.538
0.5996,-0.114
0.6393,-0.053
0.6791,0.062
0.7193,0.164
0.7597,0.244
0.7994,0.328
0.8377,0.392
0.8785,0.425
0.9188,0.436
0.9487,0.429
0.9781,0.388
