,0.3,0.41,0.51,0.56,0.61,0.63,0.66,0.68,0.71,0.73,0.76,0.78,0.81,0.84,0.87,0.9,0.93
0,0.750,0.800,0.840,0.850,0.900,0.930,0.950,0.970,1.000,1.000,1.040,1.080,1.100,1.140,1.150,1.180,1.200
0.006,0.790,0.810,0.820,0.830,0.850,0.850,0.850,0.860,0.860,0.860,0.860,0.860,0.860,0.870,0.860,0.830,0.800
0.016,0.450,0.490,0.500,0.510,0.530,0.520,0.530,0.530,0.540,0.540,0.540,0.550,0.550,0.560,0.560,0.540,0.510
0.027,0.280,0.300,0.310,0.320,0.340,0.330,0.340,0.340,0.340,0.340,0.360,0.360,0.360,0.380,0.380,0.360,0.330
0.051,0.160,0.190,0.190,0.200,0.210,0.210,0.210,0.210,0.220,0.220,0.230,0.230,0.240,0.260,0.260,0.230,0.210
0.08,0.090,0.110,0.100,0.120,0.130,0.130,0.120,0.130,0.130,0.100,0.140,0.150,0.150,0.170,0.170,0.140,0.130
0.106,0.040,0.070,0.060,0.080,0.070,0.070,0.070,0.070,0.070,0.070,0.080,0.070,0.090,0.100,0.100,0.080,0.060
0.154,0.020,0.040,0.030,0.040,0.040,0.040,0.030,0.030,0.030,0.030,0.040,0.040,0.050,0.070,0.060,0.040,0.020
0.199,0.000,0.020,0.000,0.010,0.010,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.020,0.030,0.020,0.000,-0.020
0.255,-0.040,-0.020,-0.030,-0.020,-0.030,-0.030,-0.030,-0.030,-0.040,-0.040,-0.030,-0.040,-0.040,-0.020,-0.030,-0.060,-0.080
0.304,-0.040,-0.040,-0.040,-0.040,-0.040,-0.050,-0.050,-0.060,-0.060,-0.060,-0.060,-0.070,-0.060,-0.050,-0.060,-0.090,-0.110
0.351,-0.060,-0.050,-0.060,-0.050,-0.050,-0.060,-0.060,-0.070,-0.080,-0.080,-0.070,-0.080,-0.070,-0.070,-0.080,-0.110,-0.140
0.399,-0.080,-0.060,-0.080,-0.080,-0.080,-0.090,-0.090,-0.100,-0.110,-0.110,-0.110,-0.120,-0.120,-0.110,-0.120,-0.170,-0.210
0.448,-0.080,-0.070,-0.090,-0.080,-0.080,-0.090,-0.100,-0.110,-0.120,-0.120,-0.110,-0.130,-0.120,-0.120,-0.130,-0.190,-0.250
0.502,-0.080,-0.060,-0.080,-0.080,-0.080,-0.090,-0.090,-0.100,-0.110,-0.110,-0.100,-0.120,-0.110,-0.110,-0.120,-0.170,-0.280
0.551,-0.060,-0.040,-0.060,-0.060,-0.060,-0.060,-0.070,-0.080,-0.080,-0.080,-0.080,-0.090,-0.090,-0.080,-0.090,-0.130,-0.260
0.6,-0.040,-0.040,-0.050,-0.040,-0.040,-0.040,-0.050,-0.060,-0.060,-0.060,-0.060,-0.080,-0.070,-0.060,-0.060,-0.100,-0.220
0.655,-0.030,-0.020,-0.030,-0.020,-0.020,-0.030,0.000,-0.040,-0.040,-0.040,-0.040,-0.050,-0.040,-0.030,-0.030,-0.070,-0.170
0.758,-0.030,-0.010,-0.020,-0.020,-0.020,-0.020,-0.020,-0.040,-0.040,-0.040,-0.030,-0.040,-0.040,-0.020,-0.010,-0.030,-0.060
0.804,-0.030,0.010,0.000,0.040,0.030,0.030,0.030,0.020,0.020,0.020,0.030,0.020,0.030,0.040,0.050,0.040,0.020
0.904,0.020,0.050,0.050,0.070,0.070,0.070,0.070,0.060,0.060,0.060,0.080,0.060,0.080,0.100,0.110,0.100,0.070
0.955,0.030,0.060,0.040,0.050,0.050,0.050,0.050,0.040,0.040,0.040,0.060,0.050,0.070,0.090,0.100,0.080,0.030
1,0.020,0.080,0.070,0.090,0.080,0.090,0.090,0.080,0.080,0.080,0.110,0.090,0.110,0.120,0.150,0.130,0.050
,,,,,,,,,,,,,,,,,
