,0.7
1,0.035
0.989,0.009
0.972,-0.057
0.932,-0.22
0.899,-0.292
0.85,-0.378
0.801,-0.41
0.75,-0.423
0.7,-0.436
0.652,-0.441
0.6,-0.448
0.549,-0.444
0.499,-0.462
0.448,-0.463
0.398,-0.475
0.351,-0.488
0.301,-0.5
0.25,-0.509
0.2,-0.54
0.15,-0.57
0.098,-0.625
0.071,-0.721
0.046,-0.866
0.029,-1.012
0.016,-0.954
0.012,-0.777
0.003,0.259
0,1.11
0,1.11
0.006,0.58
0.011,0.22
0.02,0.06
0.029,-0.009
0.048,-0.094
0.069,-0.128
0.102,-0.15
0.151,-0.176
0.199,-0.192
0.251,-0.207
0.299,-0.205
0.35,-0.21
0.4,-0.215
0.451,-0.225
0.5,-0.23
0.549,-0.21
0.598,-0.145
0.649,-0.03
0.699,0.119
0.747,0.243
0.8,0.345
0.85,0.411
0.899,0.449
0.929,0.448
0.95,0.43
0.998,0.033
