,0.81
1,0.066
0.989,0.053
0.972,0.003
0.932,-0.172
0.899,-0.258
0.85,-0.394
0.801,-0.452
0.75,-0.517
0.7,-0.557
0.652,-0.628
0.6,-0.589
0.549,-0.517
0.499,-0.624
0.448,-0.62
0.398,-0.631
0.351,-0.598
0.301,-0.615
0.25,-0.623
0.2,-0.621
0.15,-0.59
0.098,-0.57
0.071,-0.584
0.046,-0.689
0.029,-0.601
0.016,-0.418
0.012,-0.296
0.003,0.603
0,1.177
0,1.177
0.006,0.448
0.011,0.052
0.02,-0.087
0.029,-0.187
0.048,-0.258
0.069,-0.238
0.102,-0.289
0.151,-0.318
0.199,-0.332
0.251,-0.351
0.299,-0.348
0.35,-0.349
0.4,-0.34
0.451,-0.351
0.5,-0.342
0.549,-0.281
0.598,-0.178
0.649,-0.032
0.699,0.145
0.747,0.264
0.8,0.354
0.85,0.416
0.899,0.454
0.929,0.466
0.95,0.455
0.998,0.077
