,0.310,0.410,0.510,0.530,0.560,0.590,0.610,0.640,0.670,0.690,0.710,0.740,0.770,0.800,0.820,0.850,0.870
0.000,-2.820,-2.490,-1.710,-1.470,-1.210,-1.030,-0.820,-0.680,-0.480,-0.340,-0.150,0.050,0.250,0.430,0.580,0.730,0.820
0.005,-3.020,-3.180,-2.830,-2.600,-2.530,-2.390,-2.150,-1.980,-1.750,-1.580,-1.370,-1.180,-0.970,-0.730,-0.540,-0.370,-0.250
0.029,-1.780,-1.930,-2.580,-2.390,-2.280,-2.280,-2.230,-2.390,-2.190,-2.050,-1.870,-1.700,-1.520,-1.310,-1.170,-1.020,-0.900
0.051,-1.300,-1.350,-1.740,-1.970,-2.100,-2.200,-2.230,-2.230,-2.140,-2.000,-1.840,-1.670,-1.530,-1.340,-1.190,-1.040,-0.930
0.076,-1.100,-1.170,-1.250,-1.430,-1.590,-1.740,-1.940,-2.170,-2.050,-1.940,-1.780,-1.630,-1.480,-1.290,-1.150,-1.010,-0.900
0.101,-1.000,-1.060,-1.080,-1.150,-1.270,-1.410,-1.530,-2.120,-1.970,-1.900,-1.740,-1.590,-1.450,-1.260,-1.130,-0.990,-0.890
0.151,-0.850,-0.910,-0.950,-0.930,-0.970,-1.010,-1.080,-1.190,-1.870,-1.820,-1.710,-1.570,-1.430,-1.270,-1.150,-1.010,-0.910
0.199,-0.770,-0.820,-0.860,-0.840,-0.850,-0.850,-0.870,-0.800,-1.670,-1.750,-1.670,-1.560,-1.420,-1.260,-1.150,-1.020,-0.930
0.249,-0.710,-0.750,-0.800,-0.780,-0.780,-0.770,-0.770,-0.730,-0.850,-1.700,-1.610,-1.530,-1.390,-1.250,-1.150,-1.050,-0.960
0.301,-0.660,-0.700,-0.730,-0.720,-0.720,-0.710,-0.700,-0.700,-0.610,-1.110,-1.570,-1.490,-1.360,-1.220,-1.130,-1.050,-1.000
0.349,-0.600,-0.640,-0.670,-0.650,-0.660,-0.650,-0.640,-0.650,-0.570,-0.680,-1.180,-1.410,-1.300,-1.190,-1.100,-1.020,-0.990
0.400,-0.560,-0.590,-0.620,-0.600,-0.600,-0.590,-0.580,-0.600,-0.550,-0.520,-0.770,-1.020,-1.050,-1.060,-1.050,-1.010,-0.970
0.499,-0.460,-0.480,-0.500,-0.480,-0.480,-0.470,-0.460,-0.480,-0.460,-0.420,-0.430,-0.580,-0.670,-0.690,-0.730,-0.830,-0.930
0.549,-0.380,-0.400,-0.410,-0.400,-0.400,-0.400,-0.390,-0.400,-0.390,-0.350,-0.350,-0.450,-0.570,-0.600,-0.630,-0.710,-0.840
0.598,-0.320,-0.330,-0.350,-0.330,-0.330,-0.330,-0.330,-0.330,-0.320,-0.300,-0.280,-0.350,-0.490,-0.550,-0.580,-0.640,-0.750
0.649,-0.260,-0.270,-0.280,-0.260,-0.260,-0.260,-0.260,-0.260,-0.250,-0.240,-0.220,-0.260,-0.410,-0.490,-0.530,-0.590,-0.680
0.701,-0.200,-0.200,-0.210,-0.190,-0.190,-0.200,-0.190,-0.190,-0.190,-0.180,-0.170,-0.190,-0.330,-0.430,-0.500,-0.550,-0.630
0.751,-0.140,-0.150,-0.150,-0.130,-0.140,-0.140,-0.130,-0.130,-0.130,-0.120,-0.120,-0.130,-0.260,-0.370,-0.450,-0.520,-0.590
0.802,-0.090,-0.090,-0.090,-0.080,-0.080,-0.080,-0.080,-0.070,-0.070,-0.070,-0.060,-0.080,-0.200,-0.320,-0.410,-0.490,-0.560
0.849,-0.050,-0.040,-0.040,-0.030,-0.030,-0.030,-0.030,-0.030,-0.020,-0.020,-0.020,-0.040,-0.150,-0.270,-0.370,-0.460,-0.530
0.951,0.060,0.070,0.060,0.080,0.070,0.070,0.070,0.070,0.090,0.080,0.070,0.050,-0.040,-0.170,-0.280,-0.380,-0.470
1.000,0.110,0.110,0.100,0.110,0.100,0.090,0.090,0.100,0.110,0.110,0.100,0.070,-0.030,-0.140,-0.240,-0.340,-0.440
