,0.81
1,0.180162299
0.9,0.120860798
0.8,0.001125723
0.7,-0.167732789
0.6,-0.38184242
0.55,-0.50216998
0.5,-1.056821524
0.45,-1.067602653
0.4,-1.04060222
0.35,-1.021113662
0.3,-0.979036575
0.25,-0.997319001
0.2,-1.091228033
0.15,-1.060439921
0.12,-0.980803453
0.1,-0.912540601
0.08,-0.863205561
0.06,-0.723220161
0.04,-0.553039136
0.02,-0.042898103
0.01,0.372688511
0,1.13198049
0.04,0.062627887
0.1,-0.277988087
0.2,-0.150688236
0.35,-0.167521187
0.7,0.009822572
0.9,0.158631781
1,0.195260112
