,0.7
0.9914,0.206
0.9198,0.102
0.8593,-0.01
0.7993,-0.102
0.739,-0.174
0.6792,-0.228
0.6193,-0.276
0.5593,-0.313
0.4997,-0.343
0.4492,-0.365
0.3992,-0.387
0.3496,-0.404
0.2996,-0.428
0.2491,-0.454
0.1994,-0.472
0.1493,-0.52
0.0992,-0.582
0.0745,-0.647
0.0492,-0.777
0.0342,-0.9
0.0198,-1.097
0.0094,-0.184
0.0046,0.532
0.0013,0.948
0,1.132
0.0019,0.89
0.0056,0.435
0.0108,-0.44
0.0251,-1.012
0.0499,-0.775
0.0999,-0.585
0.15,-0.514
0.2008,-0.474
0.2998,-0.434
0.3998,-0.402
0.4999,-0.347
0.601,-0.293
0.6999,-0.216
0.7995,-0.102
0.8997,0.062
