,0.74
0.9914,0.211
0.9198,0.109
0.8593,-0.005
0.7993,-0.1
0.739,-0.118
0.6792,-0.237
0.6193,-0.289
0.5593,-0.329
0.4997,-0.364
0.4492,-0.388
0.3992,-0.413
0.3496,-0.432
0.2996,-0.46
0.2491,-0.484
0.1994,-0.497
0.1493,-0.552
0.0992,-0.624
0.0745,-0.697
0.0492,-0.834
0.0342,-0.968
0.0198,-1.077
0.0094,-0.107
0.0046,0.572
0.0013,0.97
0,1.147
0.0019,0.912
0.0056,0.474
0.0108,-0.355
0.0251,-1.068
0.0499,-0.843
0.0999,-0.635
0.15,-0.55
0.2008,-0.509
0.2998,-0.467
0.3998,-0.429
0.4999,-0.368
0.601,-0.307
0.6999,-0.221
0.7995,-0.101
0.8997,0.068
