,0.77
0.9914,0.221
0.9198,0.119
0.8593,0.05
0.7993,-0.095
0.739,-0.177
0.6792,-0.242
0.6193,-0.298
0.5593,-0.344
0.4997,-0.383
0.4492,-0.413
0.3992,-0.441
0.3496,-0.464
0.2996,-0.495
0.2491,-0.523
0.1994,-0.507
0.1493,-0.612
0.0992,-0.714
0.0745,-0.799
0.0492,-0.937
0.0342,-0.988
0.0198,-1.02
0.0094,-0.055
0.0046,0.599
0.0013,0.985
0,1.159
0.0019,0.935
0.0056,0.517
0.0108,-0.277
0.0251,-1
0.0499,-0.904
0.0999,-0.6873
0.15,-0.602
0.2008,-0.538
0.2998,-0.494
0.3998,-0.454
0.4999,-0.386
0.601,-0.319
0.6999,-0.226
0.7995,-0.098
0.8997,0.076
