,0.775
1,0.202566743
0.986,0.202723398
0.946,0.179046019
0.905,0.128768073
0.825,0.003467401
0.761,-0.157733469
0.727,-0.192000976
0.617,-0.479335637
0.5,-0.983084925
0.383,-0.786676172
0.273,-0.443028944
0.175,-0.344998131
0.096,-0.17379069
0.038,0.001411186
0.0188,0.240718697
0.0062,0.49297
0.0016,0.53868
0,
0.0016,0.589264158
0.0062,0.444234229
0.0188,-0.152610061
0.038,-0.255644066
0.096,-0.482117736
0.175,-0.522879291
0.273,-0.635235293
0.383,-0.670718931
0.5,-0.675395585
0.617,-0.263936125
0.727,0.014182777
0.761,0.069446582
0.825,0.134781633
0.905,0.196973193
0.946,0.242496206
0.986,0.227311478
