,0.31,0.41,0.51,0.53,0.55,0.58,0.6,0.63,0.66,0.68,0.71,0.73,0.76,0.79,0.82,0.84,0.87
1,-0.07,0.07,0.05,0.04,0.03,0.04,0.04,0.03,0.04,0.06,0.08,0.05,-0.01,-0.16,-0.29,-0.37,-0.49
0.947,-0.01,0,-0.02,-0.02,-0.04,-0.02,-0.02,-0.03,-0.02,-0.01,0,-0.01,-0.07,-0.22,-0.35,-0.44,-0.56
0.902,-0.06,-0.05,-0.08,-0.08,-0.09,-0.08,-0.07,-0.08,-0.07,-0.07,-0.06,-0.06,-0.12,-0.28,-0.4,-0.48,-0.6
0.852,-0.14,-0.13,-0.16,-0.17,-0.18,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.13,-0.2,-0.34,-0.45,-0.52,-0.66
0.802,-0.25,-0.24,-0.28,-0.28,-0.29,-0.28,-0.27,-0.28,-0.28,-0.29,-0.28,-0.23,-0.29,-0.42,-0.51,-0.56,-0.74
0.752,-0.31,-0.29,-0.34,-0.34,-0.36,-0.35,-0.35,-0.36,-0.36,-0.37,-0.36,-0.28,-0.39,-0.5,-0.57,-0.64,-0.84
0.701,-0.35,-0.34,-0.39,-0.4,-0.41,-0.41,-0.4,-0.42,-0.42,-0.43,-0.41,-0.34,-0.51,-0.59,-0.65,-0.75,-0.9
0.651,-0.39,-0.39,-0.44,-0.45,-0.47,-0.47,-0.46,-0.48,-0.48,-0.5,-0.46,-0.45,-0.66,-0.7,-0.76,-0.88,-0.95
0.6,-0.43,-0.44,-0.49,-0.51,-0.53,-0.52,-0.52,-0.54,-0.55,-0.56,-0.5,-0.62,-0.85,-0.87,-0.93,-0.95,-0.98
0.551,-0.47,-0.47,-0.54,-0.55,-0.58,-0.58,-0.57,-0.6,-0.61,-0.63,-0.52,-0.93,-1.12,-1.05,-1.01,-0.96,-0.98
0.5,-0.53,-0.53,-0.59,-0.61,-0.64,-0.64,-0.64,-0.67,-0.68,-0.7,-0.56,-1.28,-1.23,-1.1,-1.03,-1,-0.95
0.45,-0.62,-0.63,-0.71,-0.73,-0.75,-0.76,-0.76,-0.8,-0.82,-0.84,-0.73,-1.35,-1.24,-1.12,-1.05,-0.99,-0.91
0.4,-0.57,-0.58,-0.66,-0.67,-0.7,-0.71,-0.71,-0.75,-0.7,-0.75,-1.15,-1.37,-1.27,-1.15,-1.07,-0.96,-0.88
0.352,-0.6,-0.6,-0.68,-0.71,-0.74,-0.75,-0.75,-0.8,-0.81,-0.74,-1.34,-1.42,-1.29,-1.16,-1.05,-0.93,-0.84
0.298,-0.63,-0.64,-0.72,-0.74,-0.78,-0.79,-0.79,-0.83,-0.85,-0.71,-1.42,-1.41,-1.26,-1.12,-1,-0.88,-0.8
0.251,-0.66,-0.67,-0.76,-0.78,-0.81,-0.84,-0.83,-0.88,-0.88,-1.01,-1.46,-1.38,-1.22,-1.08,-0.95,-0.83,-0.74
0.2,-0.67,-0.69,-0.78,-0.8,-0.83,-0.85,-0.84,-0.88,-0.84,-1.4,-1.45,-1.35,-1.19,-1.04,-0.9,-0.77,-0.68
0.15,-0.73,-0.74,-0.83,-0.86,-0.89,-0.9,-0.91,-0.91,-0.84,-1.5,-1.48,-1.37,-1.2,-1.03,-0.89,-0.74,-0.65
0.101,-0.83,-0.85,-0.95,-0.98,-1.02,-1.02,-1,-0.92,-1.52,-1.59,-1.5,-1.37,-1.17,-1,-0.84,-0.68,-0.56
0.075,-0.89,-0.91,-1.01,-1.04,-1.07,-1.05,-0.98,-1.51,-1.64,-1.61,-1.5,-1.36,-1.15,-0.97,-0.8,-0.62,-0.48
