,0.806
1,0.2493
0.95,0.1932
0.925,0.1501
0.9,0.0984
0.86,0.0042
0.84,-0.0483
0.82,-0.1143
0.78,-0.2173
0.76,-0.2663
0.74,-0.3017
0.72,-0.332
0.7,-0.4001
0.68,-0.5439
0.66,-0.8401
0.64,-0.8668
0.62,-0.8685
0.6,-0.8742
0.58,-0.875
0.56,-0.8466
0.54,-0.8348
0.52,-0.8018
0.5,-0.7943
0.475,-0.7916
0.45,-0.8045
0.425,-0.7915
0.4,-0.7782
0.375,-0.7683
0.35,-0.7495
0.325,-0.7475
0.3,-0.7489
0.2375,-0.7627
0.225,-0.7613
0.2,-0.7521
0.18,-0.7389
0.16,-0.7157
0.14,-0.6928
0.12,-0.6606
0.1,-0.6491
0.09,-0.636
0.08,-0.6236
0.07,-0.638
0.06,-0.6627
0.05,-0.6948
0.04,-0.6913
0.03,-0.6437
0.01,-0.2571
0.005,0.1721
0,1.1411
0.005,0.8202
0.01,0.5649
0.02,0.2769
0.03,0.095
0.04,-0.0042
0.05,-0.0676
0.075,-0.1384
0.2,-0.3295
0.25,-0.388
0.3,-0.4554
0.35,-0.5487
0.4,-0.6185
0.45,-0.6223
0.5,-0.3796
0.5625,-0.398
0.6,-0.4404
0.65,-0.3682
0.7,-0.1492
0.725,-0.0249
0.75,0.0581
0.775,0.137
0.8,0.1854
0.825,0.221
0.85,0.2469
0.9,0.2635
0.95,0.2694
1,0.2493
