,0.6
1,0.01
0.989,-0.011
0.972,-0.068
0.932,-0.207
0.899,-0.272
0.85,-0.355
0.801,-0.394
0.75,-0.425
0.7,-0.443
0.652,-0.463
0.6,-0.479
0.549,-0.494
0.499,-0.51
0.448,-0.533
0.398,-0.557
0.351,-0.586
0.301,-0.62
0.25,-0.657
0.2,-0.718
0.15,-0.808
0.098,-0.91
0.071,-0.981
0.046,-2.209
0.029,-2.343
0.016,-2.255
0.012,-2.025
0.003,-0.713
0,0.807
0,0.807
0.006,0.972
0.011,0.722
0.02,0.548
0.029,0.421
0.048,0.301
0.069,0.233
0.102,0.149
0.151,0.077
0.199,0.04
0.251,0
0.299,-0.003
0.35,-0.039
0.4,-0.056
0.451,-0.078
0.5,-0.093
0.549,-0.084
0.598,-0.057
0.649,0.025
0.699,0.15
0.747,0.258
0.8,0.35
0.85,0.419
0.899,0.449
0.929,0.443
0.95,0.429
0.998,0.001
