,0.8
1,0.071
0.989,0.047
0.972,-0.011
0.932,-0.184
0.899,-0.276
0.85,-0.407
0.801,-0.473
0.75,-0.488
0.7,-0.532
0.652,-0.54
0.6,-0.543
0.549,-0.508
0.499,-0.498
0.448,-0.499
0.398,-0.493
0.351,-0.456
0.301,-0.507
0.25,-0.526
0.2,-0.505
0.15,-0.515
0.098,-0.477
0.071,-0.48
0.046,-0.533
0.029,-0.495
0.016,-0.336
0.012,-0.175
0.003,0.669
0,1.171
0,1.171
0.006,0.332
0.011,-0.086
0.02,-0.239
0.029,-0.295
0.048,-0.37
0.069,-0.375
0.102,-0.375
0.151,-0.408
0.199,-0.409
0.251,-0.416
0.299,-0.391
0.35,-0.387
0.4,-0.373
0.451,-0.374
0.5,-0.361
0.549,-0.299
0.598,-0.202
0.649,-0.044
0.699,0.13
0.747,0.254
0.8,0.352
0.85,0.413
0.899,0.454
0.929,0.459
0.95,0.451
0.998,0.077
