,0.79
1,0.069
0.989,0.048
0.972,0.004
0.932,-0.123
0.899,-0.188
0.85,-0.263
0.801,-0.311
0.75,-0.439
0.7,-0.996
0.652,-1.005
0.6,-0.989
0.549,-0.976
0.499,-0.948
0.448,-0.942
0.398,-0.962
0.351,-0.959
0.301,-0.994
0.25,-1.008
0.2,-0.999
0.15,-1.035
0.098,-1.054
0.071,-1.076
0.046,-1.094
0.029,-1.05
0.016,-0.893
0.012,-0.721
0.003,0.265
0,1.135
0,1.135
0.006,0.766
0.011,0.462
0.02,0.302
0.029,0.209
0.048,0.104
0.069,0.06
0.102,0.004
0.151,-0.036
0.199,-0.073
0.251,-0.113
0.299,-0.11
0.35,-0.137
0.4,-0.149
0.451,-0.164
0.5,-0.189
0.549,-0.151
0.598,-0.092
0.649,0.028
0.699,0.184
0.747,0.3
0.8,0.402
0.85,0.465
0.899,0.499
0.929,0.498
0.95,0.485
0.998,0.078
