,0.5
0.9701,0.1391
0.9102,0.0478
0.8797,0.0081
0.8503,-0.028
0.8198,-0.0662
0.79,-0.1027
0.7304,-0.1605
0.6994,-0.2007
0.6696,-0.237
0.6396,-0.2621
0.6095,-0.2936
0.5792,-0.3213
0.5494,-0.3599
0.5192,-0.3921
0.4893,-0.4387
0.4591,-0.4732
0.3994,-0.5469
0.3691,-0.6029
0.3393,-0.6581
0.3102,-0.7029
0.2793,-0.7505
0.2492,-0.8108
0.2293,-0.8662
0.2096,-0.9199
0.1895,-0.9497
0.1697,-1.0176
0.1496,-1.0812
0.1293,-1.1083
0.1098,-1.232
0.0995,-1.3027
0.0893,-1.3091
0.0803,-1.3641
0.0505,-1.716
0.0298,-1.9819
0.0191,-2.1297
0,0.2243
0.0197,0.8195
0.0296,0.6508
0.059,0.3836
0.0697,0.3157
0.0989,0.2049
0.1195,0.1534
0.1801,0.0449
0.1997,0.0162
0.22,0.0039
0.24,-0.0036
0.2902,-0.0382
0.32,-0.0525
0.3495,-0.0707
0.4103,-0.0516
0.4396,-0.0431
0.4698,-0.0487
0.5001,-0.0552
0.5302,-0.0392
0.5899,-0.0314
0.6201,-0.0281
0.6496,-0.0234
0.7099,-0.0059
0.7393,0.017
0.7699,0.027
0.799,0.0466
0.8298,0.0397
0.8598,0.0641
0.8895,0.0715
0.9195,0.0982
0.9497,0.1183
