,0.754
0.9701,0.1832
0.9102,0.0859
0.8797,0.0435
0.8503,0.0095
0.8198,-0.0264
0.79,-0.0594
0.7304,-0.1091
0.6994,-0.1464
0.6696,-0.1745
0.6396,-0.1996
0.6095,-0.224
0.5792,-0.2445
0.5494,-0.2793
0.5192,-0.306
0.4893,-0.3499
0.4591,-0.3741
0.3994,-0.4087
0.3691,-0.4346
0.3393,-0.4017
0.3102,-0.6393
0.2793,-0.839
0.2492,-0.9035
0.2293,-0.9191
0.2096,-0.9171
0.1895,-0.9128
0.1697,-0.8939
0.1496,-0.8551
0.1293,-0.8179
0.1098,-0.7626
0.0995,-0.7269
0.0893,-0.6928
0.0803,-0.6799
0.0505,-0.5366
0.0298,-0.3911
0.0191,-0.1927
0,1.1395
0.0197,0.196
0.0296,-0.0246
0.059,-0.2767
0.0697,-0.3196
0.0989,-0.4329
0.1195,-0.4621
0.1801,-0.5178
0.1997,-0.5361
0.22,-0.5274
0.24,-0.5017
0.2902,-0.4696
0.32,-0.4097
0.3495,-0.4509
0.4103,-0.3929
0.4396,-0.2948
0.4698,-0.2937
0.5001,-0.2677
0.5302,-0.2455
0.5899,-0.2019
0.6201,-0.1716
0.6496,-0.1562
0.7099,-0.1046
0.7393,-0.0799
0.7699,-0.0595
0.799,-0.0278
0.8298,-0.0052
0.8598,0.0338
0.8895,0.0657
0.9195,0.1078
0.9497,0.1531
