1,0.001787
0.974998,0.003655
0.950125,0.005726
0.92526,0.008016
0.90039,0.010519
0.87555,0.013218
0.850791,0.016094
0.826101,0.01915
0.801476,0.022394
0.77693,0.025829
0.752205,0.029477
0.727368,0.033279
0.702623,0.037121
0.677772,0.040942
0.652829,0.044654
0.627896,0.04818
0.602942,0.051488
0.578007,0.054553
0.553083,0.057368
0.528143,0.05992
0.503169,0.062175
0.478267,0.064067
0.453024,0.065566
0.427706,0.066621
0.402583,0.067237
0.377395,0.067464
0.352368,0.067354
0.302312,0.066315
0.252069,0.064343
0.226856,0.063002
0.201645,0.061379
0.176322,0.059389
0.150964,0.056898
0.125345,0.053634
0.099519,0.049191
0.073268,0.042886
0.047014,0.033786
0.023372,0.021475
0.009229,0.010156
0.002804,0.002043
0,-0.006628
0,-0.006628
0.003495,-0.014193
0.011972,-0.018937
0.01415,-0.019692
0.022672,-0.021937
0.033442,-0.023815
0.059623,-0.026178
0.083193,-0.026954
0.106766,-0.027174
0.130763,-0.027247
0.154968,-0.027431
0.179434,-0.027824
0.203935,-0.028381
0.228548,-0.029009
0.253158,-0.029641
0.302563,-0.030826
0.352155,-0.031788
0.376951,-0.032134
0.401588,-0.032354
0.426288,-0.03242
0.450794,-0.032303
0.475374,-0.031997
0.500296,-0.031465
0.525146,-0.030745
0.550029,-0.029863
0.574929,-0.028855
0.599818,-0.027753
0.624687,-0.026595
0.649578,-0.025403
0.67446,-0.024202
0.699432,-0.022995
0.724511,-0.021778
0.749497,-0.020542
0.774597,-0.019242
0.799875,-0.017832
0.825073,-0.016277
0.850207,-0.014525
0.875272,-0.012545
0.900255,-0.010315
0.925209,-0.008026
0.950168,-0.005703
0.975118,-0.003169
1,0.000204
