0.815,
0.90622558,0.007944777
0.854774881,-0.036132206
0.806034224,-0.080224217
0.757273529,-0.102134971
0.705802793,-0.124030697
0.65702707,-0.129305508
0.608251348,-0.134580319
0.556760575,-0.134294788
0.505264793,-0.128463943
0.456464023,-0.106012183
0.404948204,-0.07800008
0.356172481,-0.083274891
0.305007314,-0.443434789
0.256732522,-1.003241028
0.156521129,-1.069228766
0.107780472,-1.113320777
0.083420162,-1.146457411
0.05635482,-1.185124331
0.032034584,-1.26262348
0.027691506,0.545164005
0.052207105,0.406395896
0.079362614,0.34524716
0.103798064,0.29520408
0.155348949,0.228374777
0.204169756,0.18374176
0.252980544,0.150199371
0.304486345,0.133277897
0.353287114,0.110826137
0.402082874,0.093919691
0.453583666,0.082543531
0.505084457,0.071167371
0.556600277,0.043155269
0.608111087,0.020688481
0.656901837,0.009327349
0.705692588,-0.002033783
0.754483339,-0.013394915
0.808679143,-0.008150159
0.854734807,0.008230308
0.906210552,0.02458072
