0.898,0.013501393
0.844,-0.03686351
0.798,-0.07883844
0.75,-0.091573816
0.698,-0.108504178
0.65,-0.121239554
0.598,-0.113100279
0.548,-0.117487465
0.498,-0.10516156
0.448,-0.109548747
0.398,-0.118114206
0.348,-0.11832312
0.296,-0.114362117
0.246,-0.118749304
0.198,-0.28608078
0.148,-0.148406685
0.098,-0.148615599
0.072,-0.148724234
0.046,-0.148832869
0.022,-0.115506964
0.022,-0.023584958
0.046,-0.069445682
0.07,-0.086058496
0.098,-0.085941504
0.146,-0.098275766
0.198,-0.102236769
0.248,-0.097849582
0.298,-0.093462396
0.348,-0.105788301
0.398,-0.113935933
0.45,-0.092827298
0.5,-0.084261838
0.548,-0.104952646
0.6,-0.113091922
0.652,-0.121231198
0.698,-0.112682451
0.75,-0.091573816
0.8,-0.078830084
0.846,-0.045211699
0.898,0.005144847
