0.900815525,-0.023040684
0.850840456,-0.060438198
0.800851764,-0.077399912
0.752860331,-0.090249943
0.700871655,-0.107236181
0.652872047,-0.107824732
0.602875181,-0.112524966
0.550878331,-0.117249723
0.500870565,-0.105601317
0.448873715,-0.110326074
0.400876832,-0.115001785
0.350885415,-0.127876339
0.300883099,-0.124402253
0.250886233,-0.129102487
0.20150244,-1.053413732
0.152895208,-0.142565592
0.102890167,-0.135004346
0.076895829,-0.143497465
0.048898783,-0.147927946
0.024901704,-0.152309382
0.006741089,0.088612355
0.024849933,-0.074653341
0.05086062,-0.090683182
0.076863132,-0.094451544
0.10086566,-0.098244429
0.150878876,-0.118067155
0.200873017,-0.109279761
0.250872609,-0.108666687
0.298872216,-0.108078136
0.348871808,-0.107465062
0.44887099,-0.106238914
0.50086784,-0.101514157
0.600875197,-0.112549489
0.654872031,-0.107800209
0.750863072,-0.094361626
0.800854489,-0.081487072
0.852837715,-0.056326515
0.89882644,-0.039413847
