,0.68
1,0.08
0.947,0
0.902,-0.04
0.852,-0.15
0.802,-0.27
0.752,-0.3
0.701,-0.32
0.651,-0.32
0.6,-0.35
0.551,-0.34
0.5,-0.35
0.45,-0.33
0.4,-0.31
0.352,-0.29
0.298,-0.25
0.251,-0.21
0.2,-0.12
0.15,-0.05
0.101,0.04
0.075,0.13
0.051,0.26
0.025,0.4
0.013,0.62
0.006,0.92
0,0.54
0.013,-0.98
0.026,-0.97
0.05,-0.96
0.074,-0.9
0.101,-0.81
0.151,-0.58
0.2,-0.36
0.252,-0.21
0.302,-0.14
0.352,-0.11
0.4,-0.08
0.451,-0.05
0.501,-0.02
0.551,0
0.601,0.03
0.652,0.05
0.702,0.08
0.752,0.11
0.801,0.12
0.851,0.12
0.902,0.12
0.951,0.08
