,0.78
1,0.1
0.947,0.01
0.902,-0.04
0.852,-0.16
0.802,-0.32
0.752,-0.36
0.701,-0.39
0.651,-0.41
0.6,-0.45
0.551,-0.45
0.5,-0.46
0.45,-0.42
0.4,-0.39
0.352,-0.35
0.298,-0.29
0.251,-0.24
0.2,-0.13
0.15,-0.05
0.101,0.05
0.075,0.16
0.051,0.29
0.025,0.43
0.013,0.66
0.006,0.94
0,0.67
0.013,-1.61
0.026,-1.52
0.05,-1.39
0.074,-1.28
0.101,-1.17
0.151,-0.48
0.2,-0.2
0.252,-0.14
0.302,-0.12
0.352,-0.12
0.4,-0.1
0.451,-0.06
0.501,-0.03
0.551,0
0.601,0.04
0.652,0.07
0.702,0.1
0.752,0.13
0.801,0.15
0.851,0.15
0.902,0.15
0.951,0.11
