,0.31
1,-0.02
0.947,-0.06
0.902,-0.1
0.852,-0.15
0.802,-0.23
0.752,-0.28
0.701,-0.32
0.651,-0.37
0.6,-0.42
0.551,-0.48
0.5,-0.52
0.45,-0.56
0.4,-0.64
0.352,-0.67
0.298,-0.76
0.251,-0.9
0.2,-1.13
0.15,-1.51
0.101,-1.88
0.075,-1.98
0.051,-1.97
0.025,-1.91
0.013,-1.94
0.006,-2.17
0,-1.71
0.013,0.96
0.026,0.87
0.05,0.71
0.074,0.64
0.101,0.58
0.151,0.5
0.2,0.43
0.252,0.4
0.302,0.36
0.352,0.32
0.4,0.31
0.451,0.29
0.501,0.27
0.551,0.24
0.601,0.24
0.652,0.24
0.702,0.24
0.752,0.24
0.801,0.24
0.851,0.21
0.902,0.19
0.951,0
