,0.51
1,0.06
0.947,0.06
0.902,-0.08
0.852,-0.12
0.802,-0.16
0.752,-0.18
0.701,-0.18
0.651,-0.19
0.6,-0.2
0.551,-0.19
0.5,-0.2
0.45,-0.16
0.4,-0.14
0.352,-0.12
0.298,-0.08
0.251,-0.04
0.2,0.04
0.15,0.12
0.101,0.22
0.075,0.31
0.051,0.44
0.025,0.6
0.013,0.81
0.006,1.03
0,-0.18
0.013,-0.8
0.026,-0.8
0.05,-0.81
0.074,-0.83
0.101,-0.86
0.151,-0.84
0.2,-0.77
0.252,-0.62
0.302,-0.47
0.352,-0.35
0.4,-0.25
0.451,-0.17
0.501,-0.11
0.551,-0.09
0.601,-0.05
0.652,-0.02
0.702,0.01
0.752,0.04
0.801,0.06
0.851,0.07
0.902,0.08
0.951,0.07
